listingId,formattedCompany,comparable,delivery.state,delivery.latitude,delivery.longitude,delivery.city,numVehicles,vehiclesCount,vehicleOperable,vehicles,vehicle_make,vehicle_types,wideLoad,pickup.state,pickup.latitude,pickup.longitude,pickup.city,preferred_shipper,price,truckMiles,rating_count,rating_license,rating_score
41505530,VIP Auto Enterprise LLC,False,FL,25.773900,-80.193700,miami,1,1,True,(Car),2003 chevrolet camaro,(Car),0,CA,37.740000,-122.380000,san francisco,False,3000,3054,172,valid,100.0%
40897709,Direct Connect Auto Transport Inc.,True,FL,27.255856,-82.517414,sarasota,1,1,True,(SUV),2015 subaru forester,(SUV),0,CA,35.269240,-120.760070,san luis obispo,False,750,2780,1945,valid,99.8%
40364682,Stateway Auto Transportation,True,FL,28.882920,-81.252373,deltona,2,2,True,"(Car, SUV)","2005 mitsubishi endeavor
 2010 mitsubishi galant","(Car, SUV)",0,CA,37.540657,-122.304154,san mateo,False,1200.00,2842,2429,valid,98.9%
41501104,Ship A Car Direct (prev. Safe-Direct Car S...,True,FL,29.783594,-81.260042,saint augustine,1,1,True,(Car),2009 ford escape,(Car),0,CA,33.736570,-118.287112,san pedro,False,650,2487,1701,valid,99.9%
41416738,BWT Group LLC,True,FL,26.101490,-80.122776,fort lauderdale,1,1,True,(Boat),2005 55ft sunseeker camargue (no trailer),(Boat),0,CA,37.973771,-122.512090,san rafael,False,15000,3111,1036,valid,98.6%
41221896,Auto Transport 123,True,FL,28.042681,-81.906626,lakeland,1,1,True,(Car),2011 toyota camry,(Car),0,CA,37.350372,-121.984750,santa clara,False,600,2877,2306,valid,100.0%
41417931,International Van Lines,True,FL,28.734732,-81.412573,longwood,1,1,True,(Car),2007 mazda mazdaspeed3,(Car),0,CA,37.396312,-121.961396,santa clara,False,1120,2870,121,valid,95.0%
41503100,Southeast Auto Movers LLC,False,FL,30.426130,-84.251652,tallahassee,1,1,True,(Car),2007 mercury marquis,(Car),0,CA,34.806934,-120.391421,santa maria,False,650,2410,38,valid,97.4%
41398080,BWT Group LLC,True,FL,28.541981,-81.374945,orlando,1,1,True,(Car),2013 smart fortwo,(Car),0,CA,34.026840,-118.471847,santa monica,False,500,2526,1036,valid,98.6%
41402987,Auto Transport 123,True,FL,27.796466,-82.630284,st petersburg,1,1,True,(SUV),2015 honda crv,(SUV),0,CA,38.452546,-122.640334,santa rosa,False,800,2975,2306,valid,100.0%
41484036,Ship A Car Direct (prev. Safe-Direct Car S...,True,FL,29.942877,-81.739286,green cove springs,1,1,True,(Car),2016 audi q3,(Car),0,CA,37.847226,-122.531140,sausalito,False,800,2821,1701,valid,99.9%
41371448,Ship A Car Direct (prev. Safe-Direct Car S...,True,FL,29.681288,-82.385641,gainesville,1,1,True,(Car),2007 honda civic,(Car),0,CA,34.161800,-118.051800,sierra madre,False,600,2397,1701,valid,99.9%
41446235,Lighthouse Auto Transport LLC,True,FL,27.947500,-82.458800,tampa,1,1,True,(Car),2004 mercedes-benz slk 230,(Car),0,CA,34.292728,-118.777210,simi valley,False,575,2570,729,valid,99.9%
41491137,Moore Transportation Services,True,FL,28.325736,-80.622511,cocoa beach,1,1,True,(SUV),2013 cadillac srx,(SUV),0,CA,38.245511,-122.462108,sonoma,False,900,2971,120,valid,99.2%
41137256,Patriot Express Global,True,FL,28.693713,-81.806032,howey in the hills,1,1,True,(Motorcycle),2016 ducati scrambler,(Motorcycle),0,CA,37.983870,-120.389676,sonora,False,495,2821,9,valid,100.0%
41506889,Eship Corp,False,FL,26.358300,-80.083400,boca raton,1,1,True,(Car),1977 dune buggy,(Car),0,CA,39.651026,-121.644342,south oroville,False,750,3159,1073,valid,99.0%
41388043,"Mercury Auto Transport, Inc.",True,FL,28.306895,-81.422940,kissimmee,1,1,True,(Car),2005 lexus es 330 needs storage in orl until 12/28/2016,(Car),0,CA,32.724598,-116.993628,spring valley,False,700.33,2444,2713,valid,100.0%
40265410,Smart Talk Transport Inc,False,FL,25.773900,-80.193700,miami,1,1,True,(Motorcycle),2005 yamaha r1,(Motorcycle),0,CA,37.833500,-121.216500,stockton,False,375,3020,386,valid,99.0%
41454925,AmeriFreight,True,FL,26.660282,-80.126424,greenacres,1,1,True,(Car),2014 hyundai sonata,(Car),0,CA,37.961830,-121.260795,stockton,False,400,3011,1340,valid,99.6%
41479139,American United Auto Transport,True,FL,27.776703,-82.161638,lithia,1,1,True,(Car),2015 ford fusion,(Car),0,CA,37.369650,-122.024210,sunnyvale,False,735,2898,102,valid,99.0%
41490308,Montway Inc.,True,FL,28.013464,-82.692276,safety harbor,1,1,True,(Car),2005 bmw 325,(Car),0,CA,33.527942,-117.101918,temecula,False,600,2513,1697,valid,100.0%
41421496,"DIY Transport, Inc.",True,FL,27.675100,-80.409700,vero beach,2,2,True,"(Car, SUV)","2012 audi a3
 2015 subaru forrester","(Car, SUV)",0,CA,38.107910,-122.325406,vallejo,False,1400,2994,1988,valid,100.0%
41496241,Montway Inc.,True,FL,27.311222,-82.521426,sarasota,1,1,True,(Car),2014 bmw 328,(Car),0,CA,34.164895,-118.400900,valley village,False,550,2598,1697,valid,100.0%
41352645,Door to Door Transport,True,FL,27.886544,-82.230442,valrico,2,2,True,"(Other, SUV)","2016 jeep cherokee
 2016 sea doo spark on trailer","(Other, SUV)",0,CA,34.164895,-118.400900,valley village,False,1200,2551,2915,valid,99.9%
41439997,Premium Auto Movers LLC,True,FL,25.937131,-80.321976,hialeah,1,1,True,(Car),2016 toyota corolla,(Car),0,CA,34.179408,-118.430728,van nuys,False,600,2747,609,valid,100.0%
41406098,Forever West Transport (prev. Inter-City A...,True,FL,25.942758,-80.214916,miami,1,1,True,(Car),2009 mercedes c300,(Car),0,CA,33.168208,-117.242036,vista,False,470,2673,1057,valid,100.0%
41505487,Orange Auto Transport,True,FL,28.013464,-82.692276,safety harbor,1,1,True,(Car),2016 lincoln mkz,(Car),0,CA,33.196881,-117.248568,vista,False,650,2485,1262,valid,100.0%
41391424,Nations Auto Transport,True,FL,25.835822,-80.301342,medley,2,2,True,"(Car, Other)","2004 bmw 645
 2006 lincoln town limo 33\\\'","(Car, Other)",0,CA,34.013021,-117.853936,walnut,False,1800,2726,1732,valid,100.0%
41490660,"DIY Transport, Inc.",True,FL,27.947500,-82.458800,tampa,1,1,True,(Pickup),2012 hyundai tucson,(Pickup),0,CA,37.919929,-122.069523,walnut creek,False,1200,2893,1988,valid,100.0%
41505451,"DIY Transport, Inc.",True,FL,27.947500,-82.458800,tampa,1,1,True,(Car),2008 honda civic,(Car),0,CA,37.919929,-122.069523,walnut creek,False,600,2893,1988,valid,100.0%
41505680,"DIY Transport, Inc.",True,FL,27.947500,-82.458800,tampa,1,1,True,(Pickup),2012 hyundai tucson,(Pickup),0,CA,37.919929,-122.069523,walnut creek,False,725,2893,1988,valid,100.0%
41504799,RoadRunner Auto Transport,True,FL,28.480217,-81.555979,windermere,1,1,True,(Car),2014 bmw m6,(Car),0,CA,34.029034,-118.357757,west adams,False,685,2513,2591,valid,100.0%
41467613,"DIY Transport, Inc.",True,FL,27.255856,-82.517414,sarasota,1,1,True,(SUV),2016 audi q5,(SUV),0,CA,34.094175,-118.380910,west hollywood,False,630,2597,1988,valid,100.0%
41490275,All American Trucking & Transport Inc,True,FL,27.796466,-82.630284,saint petersburg,1,1,True,(Car),2013 chevrolet camaro,(Car),0,CA,38.543880,-122.810608,windsor,False,1000,2986,1384,valid,100.0%
41500136,Heartland Auto Shippers,True,FL,25.989077,-80.279175,hollywood,1,1,True,(Car),2016 lexus is 200t,(Car),0,CA,34.174899,-118.615271,woodland hills,False,575,2753,406,valid,100.0%
41409364,Secure Auto Shipping Inc. 1,True,FL,25.959732,-80.142000,miami,1,1,True,(Car),2012 nissan frontier,(Car),0,CA,33.887112,-117.729229,yorba linda,False,600,2697,2001,valid,100.0%
41485880,ShipYourCarNow LLC,True,GA,34.266233,-85.221543,rome,1,1,True,(SUV),2003 gmc yukon xl,(SUV),0,CA,37.773545,-122.278487,alameda,False,800,2433,3262,valid,99.8%
41473613,#1 Auto Transport,True,GA,33.745454,-84.377070,atlanta,1,1,True,(Car),2000 toyota camery,(Car),0,CA,38.715216,-121.356133,antelope,False,600,2484,751,valid,99.5%
41061866,Auto Transport 123,True,GA,33.922467,-84.067142,lawrenceville,1,1,True,(SUV),2012 nissan rogue,(SUV),0,CA,37.956612,-121.785171,antioch,False,700,2477,2306,valid,100.0%
41485204,AMPM Auto Transport,True,GA,30.826964,-81.730303,kingsland,1,1,True,(Car),2007 ford focus,(Car),0,CA,33.976168,-118.167642,bell gardens,False,600,2456,639,valid,99.7%
41469049,"DIY Transport, Inc.",True,GA,34.104600,-84.003700,buford,1,1,True,(Car),2005 subaru impreza,(Car),0,CA,37.279015,-121.956694,campbell,False,600,2476,1988,valid,100.0%
41347112,MovingPlace LLC,True,GA,33.813800,-84.550292,mableton,1,1,True,(Car),2012 nissan juke,(Car),0,CA,33.935700,-117.595283,corona,False,550,2143,99,valid,100.0%
41507049,Dependable Auto Move LLC,True,GA,34.026071,-84.146906,johns creek,1,1,True,(Van),1995 mercury villager,(Van),0,CA,33.953914,-116.538468,desert hot springs,False,500,2148,14,valid,100.0%
41501529,Direct Connect Auto Transport Inc.,True,GA,33.558757,-82.154005,evans,1,1,True,(SUV),2000 jeep cherokee,(SUV),0,CA,37.888748,-121.601998,discovery bay,False,700,2578,1945,valid,99.8%
41498824,AutoStar Transport Express LLC (prev. Auto...,True,GA,34.108712,-84.637923,acworth,1,1,True,(Car),2014 toyota corolla,(Car),0,CA,38.443012,-121.299269,elk grove,False,550,2513,2602,valid,100.0%
41156545,Regal Auto Transport,True,GA,33.824003,-83.897847,loganville,1,1,True,(Car),2007 toyota prius,(Car),0,CA,33.223536,-117.106820,escondido,False,550,2200,1531,valid,99.9%
41506632,Philam Transport,True,GA,33.774352,-84.336452,atlanta,1,1,True,(Car),2013 honda civic,(Car),0,CA,32.866783,-117.248240,la jolla,False,550,2155,563,valid,100.0%
41484463,Reindeer Logistics Inc. (prev. Reindeer Au...,True,GA,33.944716,-84.318059,dunwoody,1,1,True,(Car),2011 toyota sienna 5dr van v6 le fwd (natl),(Car),0,CA,38.931475,-121.323351,lincoln,False,650,2552,980,valid,99.4%
41369474,South Beach Transport,True,GA,33.745454,-84.377070,atlanta,1,1,True,(Car),2007 toyota corolla,(Car),0,CA,33.777769,-118.203827,long beach,False,1000,2192,1954,valid,99.9%
41440158,Coastal Auto Shipping LLC,True,GA,32.396006,-84.822670,fort benning,1,1,True,(SUV),2010 dodge charger,(SUV),0,CA,33.777769,-118.203827,long beach,False,700,2191,299,valid,100.0%
41228065,Coastal Auto Shipping LLC,False,GA,31.829296,-81.617258,hinesville,1,1,True,(SUV),2016 jeep renegade,(SUV),0,CA,33.762854,-118.199285,long beach,False,600,2442,299,valid,100.0%
40950967,4 Corners Transport Services,True,GA,32.075798,-81.075624,savannah,1,1,True,(Car),2009 chevrolet malibu ls,(Car),0,CA,33.777769,-118.203827,long beach,False,730,2438,1090,valid,100.0%
41356984,Door to Door Transport,True,GA,32.111429,-81.254363,pooler,1,1,True,(Car),2016 dodge challenger,(Car),0,CA,33.762854,-118.199285,long beach,False,600,2431,2915,valid,99.9%
41470910,Allied Auto Shippers LLC,True,GA,33.717587,-84.332246,atlanta,1,1,True,(Car),2006 bmw 750,(Car),0,CA,34.029034,-118.357757,los angeles,False,425,2189,477,valid,100.0%
41507006,Priority Auto Relocations Inc.,True,GA,34.287126,-83.644935,gillsville,1,1,True,(SUV),2004 hyundai santa fe,(SUV),0,CA,34.099603,-118.327532,los angeles,False,575,2249,950,valid,100.0%
41501255,AMPM Auto Transport,False,GA,31.848145,-82.943008,jacksonville,1,1,True,(Car),2007 ford focus,(Car),0,CA,34.052238,-118.243344,los angeles,False,600,2359,639,valid,99.7%
41431298,BWT Group LLC,True,GA,33.934800,-83.953589,lawrenceville,1,1,True,(SUV),2006 hummer h2,(SUV),0,CA,33.925311,-118.203077,lynwood,False,800,2219,1036,valid,98.6%
41349889,Smart Talk Transport Inc,True,GA,31.150888,-84.720733,colquitt,1,1,False,(Car),2009 pontiac g8,(Car),0,CA,39.154519,-121.457867,marysville,False,800,2616,386,valid,99.0%
41477405,Affordable Auto Transportation Inc.,True,GA,33.905946,-84.180733,norcross,2,2,True,(2 Car),"2006 honda accord
 2016 hyundai elantra",(2 Car),0,CA,37.721914,-121.043680,modesto,False,1200,2427,1938,valid,99.6%
41494821,Montway Inc.,True,GA,34.202484,-84.109612,cumming,1,1,True,(Car),1984 mercedes-benz 300,(Car),0,CA,35.399229,-120.784776,morro bay,False,550,2369,1697,valid,100.0%
41489101,Heartland Auto Shippers,True,GA,33.444039,-84.189315,mcdonough,1,1,True,(Car),2011 nissan altima,(Car),0,CA,33.542828,-117.268950,murrieta,False,450,2207,406,valid,100.0%
41321357,Upscale Auto Transport,True,GA,33.748600,-84.388400,atlanta,1,1,True,(Car),2006 dodge stratus,(Car),0,CA,37.811606,-122.238604,oakland,False,600,2466,1062,valid,100.0%
41462420,Patriot Auto Transport LLC,True,GA,33.968149,-84.226788,peachtree corners,1,1,True,(SUV),2014 chevrolet captiva,(SUV),0,CA,37.788034,-122.169490,oakland,False,725,2483,833,valid,98.2%
41487417,Envision Auto Relocations Inc.,True,GA,33.968149,-84.226788,peachtree corners,1,1,True,(SUV),2014 chevrolet captiva,(SUV),0,CA,37.788034,-122.169490,oakland,False,700,2483,955,valid,99.6%
41460140,Freedom Auto Transport LLC,True,GA,34.064899,-84.093288,suwanee,1,1,True,(Other),"2000 (3)  cement pipes 13 ft long / 16\"" diameter",(Other),0,CA,33.778829,-117.326646,perris,False,1000,2214,2111,valid,99.9%
41500671,Auto Relocation Specialist (prev. Crib to ...,True,GA,33.934362,-84.467211,marietta,1,1,True,(Car),2011 toyota camry,(Car),0,CA,37.690215,-121.902230,pleasanton,False,650,2450,171,valid,99.7%
41491173,We Haul It All LLC,True,GA,34.130792,-84.019264,buford,1,1,True,(Pickup),2007 ford f450,(Pickup),0,CA,34.085676,-117.735111,pomona,False,800,2188,85,valid,100.0%
41504603,Montway Inc.,True,GA,33.944716,-84.318059,dunwoody,1,1,True,(Car),2013 mazda mazda3,(Car),0,CA,37.922963,-122.338618,richmond,False,500,2491,1697,valid,100.0%
41505119,"Malones Automotive, Inc",True,GA,33.934362,-84.467211,marietta,1,1,True,(SUV),2013 mercedes-benz m-class,(SUV),0,CA,33.903949,-117.405431,riverside,False,420,2159,253,valid,99.2%
41498998,"Gideon Logistics, LLC",False,GA,34.759532,-85.005494,Dalton,1,1,True,(Car),2015 nissan altima,(Car),0,CA,38.582087,-121.500120,Sacramento,False,700,2484,154,valid,100.0%
41498807,The Car Carriage LLC,True,GA,33.796494,-84.388134,atlanta,1,1,True,(SUV),2004 toyota highlander,(SUV),0,CA,32.823762,-117.198622,san diego,False,600,2153,183,valid,100.0%
40901790,Massrec LLC,True,GA,31.124644,-83.696451,moultrie,1,1,True,(Other),2008 honda accord,(Other),0,CA,32.571345,-117.025950,san diego,False,625,2251,337,valid,99.4%
41484889,Forever West Transport (prev. Inter-City A...,True,GA,33.793085,-84.445357,atlanta,1,1,True,(Car),2013 porsche 911,(Car),0,CA,37.730785,-122.382613,san francisco,False,1150,2478,1057,valid,100.0%
41488029,Fidelity Auto Shipping,True,GA,33.934362,-84.467211,marietta,1,1,True,(Car),2012 nissan altima,(Car),0,CA,37.709125,-122.128487,san leandro,False,600,2462,1296,valid,99.9%
41466806,Nation Auto Transport LLC,True,GA,33.796494,-84.388134,atlanta,1,1,True,(Car),2007 honda accord,(Car),0,CA,37.574200,-122.319392,san mateo,False,600,2478,1360,valid,99.9%
40316620,Professional Moving Solutions Inc.,True,GA,34.112675,-84.464391,woodstock,1,1,True,(Car),2008 bmw 328,(Car),0,CA,37.980032,-122.333136,san pablo,False,550,2507,779,valid,98.7%
41506536,ShipYourCarNow LLC,False,GA,33.743149,-82.701602,washington,1,1,True,(Car),1963 chevrolet corvette,(Car),0,CA,37.973771,-122.512090,san rafael,False,1100,2601,3262,valid,99.8%
41410028,"Mercury Auto Transport, Inc.",True,GA,34.170932,-83.918101,flowery branch,1,1,True,(Car),2017 maserati ghibli,(Car),0,CA,34.806934,-120.391421,santa maria,False,650,2365,2713,valid,100.0%
41302248,"American Car Transporters, Inc",True,GA,34.004652,-84.013000,lawrenceville,1,1,True,(SUV),2016 chevy tahoe,(SUV),0,CA,34.103846,-117.663910,upland,False,1300,2175,1641,valid,99.9%
41413182,State 2 State Auto Transport,True,GA,33.481819,-84.034528,mcdonough,2,2,True,(2 Car),"1983 chevrolet mon
 2013 chevrolet malibu",(2 Car),0,CA,34.517792,-117.298964,victorville,False,1190,2135,1263,valid,100.0%
41497866,TAT services,True,GA,33.757234,-84.433969,atlanta,4,4,True,"(3 Car, SUV)","2005 bmw x5
 2006 pontiac grand prix
 2007 bmw 7 series
 2008 pontiac grand prix","(3 Car, SUV)",0,CA,34.517792,-117.298964,victorville,False,1500,2093,1,valid,100.0%
41421567,AAA Transporters,True,GA,33.819787,-84.360213,atlanta,1,1,True,(SUV),2006 dodge durango slt,(SUV),0,CA,33.196881,-117.248568,vista,False,600,2172,1497,valid,99.6%
41503915,Montway Inc.,True,GA,33.952700,-84.550200,marietta,2,2,True,(2 Car),"1997 ford mustang
 2011 toyota camry",(2 Car),0,CA,37.870035,-122.070516,walnut creek,False,1125,2462,1697,valid,100.0%
41484744,"King of the Road Transport, Inc.",True,GA,32.075798,-81.075624,savannah,1,1,True,(Other),1993 isuzu npr,(Other),0,CA,34.210587,-118.575386,winnetka,False,2000,2445,849,valid,99.9%
41504051,Executive Auto Shippers LLC,True,IA,43.344486,-91.259817,lansing,1,1,True,(SUV),2014 dodge journey,(SUV),0,CA,34.293029,-115.796175,29 palms,False,750,1849,1324,valid,99.8%
41478704,"Brickell Transports & Logistics,Inc",True,IA,41.908232,-90.265321,clinton,1,1,True,(Car),2013 bmw 528i,(Car),0,CA,35.156362,-119.046687,bakersfield,False,550,1910,174,valid,97.7%
41483761,American Auto Transport,True,IA,42.429256,-92.313378,waterloo,1,1,True,(Car),2009 chevrolet impala,(Car),0,CA,38.557106,-121.497490,sacramento,False,500,1845,3047,valid,99.9%
41485846,Direct Express Auto Transport,True,IA,41.649210,-92.007990,williamsburg,1,1,True,(Pickup),2015 ford f-150 regular cab short bed pickup,(Pickup),0,CA,38.666594,-121.352274,sacramento,False,625,1797,649,valid,98.6%
41501977,TCI Logistics Inc,True,IA,41.717622,-93.711720,johnston,1,1,True,(Van),1996 honda oddysey,(Van),0,CA,34.888345,-117.056801,yermo,False,700,1578,265,valid,100.0%
41497553,AutoStar Transport Express LLC 2,True,ID,43.478176,-116.603371,nampa,2,2,False,"(Car, Motorcycle)","1948 plymouth p15 special deluxe
 2002 indian scout","(Car, Motorcycle)",0,CA,33.935700,-117.595283,corona,False,1150,819,70,valid,98.6%
41490859,Automotive Freight LLC,True,ID,43.499296,-111.641012,idaho falls,1,1,True,(SUV),1979 ford bronco ii,(SUV),0,CA,39.220195,-120.900844,grass valley,False,350,743,39,valid,100.0%
41501898,Sierra Mountain Exp,True,ID,43.560522,-116.289073,boise,1,1,True,(Car),2017 mercedes-benz cla,(Car),0,CA,33.828732,-118.110168,long beach,False,488.01,902,276,valid,97.1%
41432022,Eship Corp,True,ID,44.417849,-116.958434,weiser,2,2,True,"(Car, Pickup)","1966 ford ranchero
 1976 cadillac eldorado","(Car, Pickup)",0,CA,36.976845,-119.870140,madera,False,1400,742,1073,valid,99.0%
41488367,"All States Car Transport, LLC.",True,ID,43.727779,-116.213296,boise,1,1,True,(Car),2010 hyundai elantra,(Car),0,CA,33.604221,-117.667659,mission viejo,False,500.01,950,1242,valid,100.0%
41501652,"Selective Motors, Sales & Leasing",True,ID,43.499296,-111.641012,Idaho Falls,1,1,True,(Car),2007 bmw 7 series,(Car),0,CA,34.238806,-118.553480,Northridge,False,400,941,6,valid,100.0%
40514102,GT Auto Transport LLC,False,ID,43.598048,-116.610200,Nampa,1,1,True,(Car),2017 honda accord,(Car),0,CA,34.167659,-118.169566,Pasadena,False,1.00,829,443,valid,95.7%
40513822,GT Auto Transport LLC,False,ID,43.598048,-116.610200,Nampa,1,1,True,(Car),2017 honda accord,(Car),0,CA,34.167659,-118.169566,Pasadena,False,1.00,829,443,valid,95.7%
40513889,GT Auto Transport LLC,False,ID,43.598048,-116.610200,Nampa,1,1,True,(Car),2017 honda accord,(Car),0,CA,34.167659,-118.169566,Pasadena,False,1.00,829,443,valid,95.7%
41501030,Safeway Car Transport LLC,True,ID,43.727779,-116.213296,boise,1,1,True,(SUV),2013 ford escape,(SUV),0,CA,33.778829,-117.326646,perris,False,600,893,865,valid,99.7%
41268304,Automobile Transportation Services LLC,True,ID,43.499296,-111.641012,idaho falls,1,1,True,(Car),2016 honda accord,(Car),0,CA,38.688777,-121.456792,rio linda,False,475,777,251,valid,99.6%
41506553,Direct Express Auto Transport,True,ID,43.407269,-116.303980,mora,1,1,True,(Pickup),2000 toyota tacoma access cab short bed pickup,(Pickup),0,CA,38.604760,-121.269191,rncho cordova,False,275,551,649,valid,98.6%
41499389,Nationwide Transport Services LLC,True,ID,42.720543,-114.312786,jerome,10,10,True,"(4 Car, 2 Pickup, 2 SUV, 2 Van)","1998 bmw 740il
 1999 ford explorer
 2000 ford taurus
 2001 dodge ram pickup 1500
 2002 dodge caravan
 2002 ford explorer
 2002 ford f-150
 2005 dodge caravan
 2005 ford taurus
 2008 dodge caliber","(4 Car, 2 Pickup, 2 SUV, 2 Van)",0,CA,38.549080,-121.383143,sacramento,False,1800,599,3518,valid,100.0%
41499748,Nationwide Transport Services LLC,True,ID,42.720543,-114.312786,jerome,10,10,True,"(4 Car, 6 Pickup)","1998 ford ranger
 2000 dodge dakota
 2000 ford f-150
 2000 ford ranger
 2001 honda civic
 2002 ford f-150
 2005 chevrolet classic
 2005 mini cooper
 2005 mini cooper s coupe
 2007 ford ranger","(4 Car, 6 Pickup)",0,CA,38.549080,-121.383143,sacramento,False,1800,599,3518,valid,100.0%
41500078,Nationwide Transport Services LLC,True,ID,42.720543,-114.312786,jerome,8,8,True,"(6 Car, 2 Pickup)","1997 ford thunderbird
 1998 buick century
 2000 buick regal
 2000 gmc sonoma
 2001 ford f-150
 2004 chrysler pt cruiser
 2005 honda civic
 2006 chevrolet monte carlo","(6 Car, 2 Pickup)",0,CA,38.549080,-121.383143,sacramento,False,1500,599,3518,valid,100.0%
41487873,BWT Group LLC,True,ID,48.282007,-116.835727,priest river,1,1,True,(Car),1995 mercedes-benz 450,(Car),0,CA,33.392882,-117.529632,san clemente,False,500,1460,1036,valid,98.6%
41498665,Reindeer Logistics Inc. (prev. Reindeer Au...,True,ID,43.594418,-116.192438,boise,1,1,True,(Car),2008 volkswagen jetta sedan 4dr s,(Car),0,CA,37.761959,-122.483125,san francisco,False,450,648,980,valid,99.4%
41403342,"DIY Transport, Inc.",True,ID,43.719807,-116.379733,eagle,1,1,True,(Car),2014 infiniti q60 coupe,(Car),0,CA,34.264516,-118.325956,sunland,False,388,830,1988,valid,100.0%
41504210,Allied Auto Shippers LLC,True,ID,42.759759,-112.521357,pocatello,1,1,True,(Car),1986 alfa romeo spider,(Car),0,CA,38.094644,-122.253858,vallejo,False,275,766,477,valid,100.0%
41481240,BWT Group LLC,True,IL,41.513802,-87.599670,chicago heights,1,1,True,(Car),2013 bmw 528i,(Car),0,CA,35.156362,-119.046687,bakersfield,False,600,2047,1036,valid,98.6%
41423676,Patriot Express Global,False,IL,38.362565,-88.366792,fairfield,1,1,True,(Motorcycle),2006 honda shadow,(Motorcycle),0,CA,35.373600,-119.017600,bakersfield,False,400,1964,9,valid,100.0%
41507236,Smart Talk Transport Inc,True,IL,41.904093,-87.863860,melrose park,1,1,False,(Pickup),1994 ford pickup,(Pickup),0,CA,34.199478,-118.304400,burbank,False,600,2014,386,valid,99.0%
41489739,Affordable Auto Transportation Inc.,True,IL,42.106639,-87.759794,winnetka,1,1,True,(Car),2014 chevrolet cruz,(Car),0,CA,34.197380,-118.601551,canoga park,False,400,2047,1938,valid,99.6%
41488807,Ship A Car Direct (prev. Safe-Direct Car S...,True,IL,41.969366,-87.655423,chicago,1,1,True,(Car),2003 toyota camry,(Car),0,CA,33.150840,-117.313250,carlsbad,False,475,2060,1701,valid,99.9%
41507022,Montway Inc.,True,IL,41.768946,-88.135081,naperville,1,1,True,(Car),2013 maserati granturismo,(Car),0,CA,34.122272,-117.714289,claremont,False,350,1958,1697,valid,100.0%
41501749,South Beach Transport,True,IL,42.308048,-88.986835,rockford,1,1,True,(SUV),2013 bmw x5,(SUV),0,CA,33.679094,-117.905530,costa mesa,False,650,1977,1954,valid,99.9%
41443592,Dixon Worldwide Logistics Inc,True,IL,41.476080,-87.839237,frankfort,1,1,False,(Car),2006 dodge charger,(Car),0,CA,35.332147,-116.662336,fort irwin,False,725,1871,332,valid,97.7%
41427780,"DIY Transport, Inc.",True,IL,41.801326,-87.926716,hinsdale,1,1,True,(Car),2013 volkswagen cc,(Car),0,CA,33.934563,-118.361284,inglewood,False,450,2020,1988,valid,100.0%
41479227,MetroGistics LLC,True,IL,41.513802,-87.599670,chicago heights,1,1,False,(Car),2014 ford econoline cargo van,(Car),0,CA,33.828732,-118.110168,long beach,False,650,2032,2680,valid,100.0%
41226127,Viceroy Auto Trans,False,IL,41.616100,-88.219788,plainfield,1,1,True,(Car),2008 mercedes-benz c-class,(Car),0,CA,34.052238,-118.243344,los angeles,False,502,1995,454,valid,100.0%
41486425,Stateway Auto Transportation,True,IL,42.280449,-87.955719,libertyville,1,1,True,(Car),2005 volkswagen passat,(Car),0,CA,34.129853,-118.335456,los angeles,False,445,2042,2429,valid,98.9%
41496977,Lietusa LLC,False,IL,41.787007,-87.771665,chicago,1,1,True,(Van),2016 mercedes-benz sprinter,(Van),0,CA,34.052238,-118.243344,los angeles,False,100,2022,77,valid,100.0%
41453771,Car Delivery USA Inc,True,IL,41.982641,-90.060929,thompson,1,1,True,(Car),2013 volkswagen ct sport,(Car),0,CA,37.364502,-120.521614,merced,False,775,2039,2017,valid,99.6%
41443718,Dixon Worldwide Logistics Inc,True,IL,40.109312,-88.211906,urbana,1,1,True,(Car),2014 nissan altima,(Car),0,CA,34.153509,-117.974083,monrovia,False,500,1996,332,valid,97.7%
41494837,JC Logistic LLC,False,IL,42.235875,-87.963534,vernon hills,2,2,True,(2 SUV),"2005 jeep laredo
 2009 ford explorer",(2 SUV),0,CA,34.153509,-117.974083,monrovia,False,1000,2019,62,valid,100.0%
41507045,S&W Auto Carriers Inc,False,IL,41.699451,-87.826942,palos hills,1,1,True,(Car),2008 mazda 3 sedan,(Car),0,CA,37.442960,-122.151198,palo alto,False,700,2163,494,valid,100.0%
41503930,M& I Imports Inc,True,IL,42.189747,-87.805944,highland park,1,1,True,(SUV),2011 audi q5,(SUV),0,CA,33.903949,-117.405431,riverside,False,400,2005,372,valid,99.5%
41505719,Executive Auto Shippers LLC,True,IL,41.603002,-87.889380,orland park,1,1,True,(Car),2006 nissan altima,(Car),0,CA,38.552072,-122.409852,saint helena,False,600,2125,1324,valid,99.8%
41468923,Auto Shipping Group Inc.,True,IL,40.112069,-88.277990,champaign,2,2,True,"(Car, SUV)","2006 volvo xc90
 2007 honda accord","(Car, SUV)",0,CA,32.808749,-117.137609,san diego,False,1000,2029,949,valid,99.5%
41501210,Montway Inc.,True,IL,41.799902,-88.170949,naperville,1,1,True,(Car),2000 toyota camry,(Car),0,CA,37.387448,-121.902260,san jose,False,400,2132,1697,valid,100.0%
