vehicles,vehicleOperable,numVehicles,pickup.city,pickup.state,delivery.city,delivery.state,truckMiles,price,price_per_mile,rv,van,travel trailer,car,atv,suv,pickup,other,motorcycle,heavy equipment,boat
(Pickup),True,1,collegeville,PA,logan,UT,2125,1050,0.49411764705882355,0,0,0,0,0,0,1,0,0,0,0
(Pickup),True,1,harrisburg,PA,salt lake city,UT,2045,1025,0.5012224938875306,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,hershey,PA,south ogden,UT,2048,800,0.390625,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,huntingdon valley,PA,draper,UT,2165,825,0.3810623556581986,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,latrobe,PA,salt lake city,UT,1887,1025,0.543190249072602,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,nottingham,PA,layton,UT,2096,700,0.33396946564885494,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,Allentown,PA,Henrico,VA,302,250,0.8278145695364238,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,allentown,PA,fredericksburg,VA,254,244,0.9606299212598425,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,altoona,PA,fredericksburg,VA,228,156,0.6842105263157895,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,bethel park,PA,annandale,VA,247,300,1.214574898785425,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,bloomsburg,PA,staunton,VA,287,340,1.1846689895470384,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,downingtown,PA,montpelier,VA,229,150,0.6550218340611353,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,fort washington,PA,charlottesville,VA,263,285,1.0836501901140685,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,hawley,PA,bristow,VA,287,300,1.0452961672473868,0,0,0,1,0,0,0,0,0,0,0
"(Car, Pickup)",True,2,manheim,PA,richmond,VA,261,330,1.264367816091954,0,0,0,1,0,0,1,0,0,0,0
(Car),True,1,manheim,PA,falmouth,VA,196,125,0.6377551020408163,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,masontown,PA,richmond,VA,313,250,0.7987220447284346,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,mechanicsburg,PA,virginia beach,VA,311,165,0.5305466237942122,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,mechanicsburg,PA,sterling,VA,107,82,0.7663551401869159,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,new oxford,PA,chincoteague island,VA,225,175,0.7777777777777778,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,new stanton,PA,richmond,VA,304,250,0.8223684210526315,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,pennsburg,PA,williamsburg,VA,332,270,0.8132530120481928,0,0,0,1,0,0,0,0,0,0,0
"(3 Pickup, Van)",True,4,philadelphia,PA,newport news,VA,295,700,2.3728813559322033,0,1,0,0,0,0,3,0,0,0,0
"(3 Pickup, Van)",True,4,philadelphia,PA,newport news,VA,295,725,2.457627118644068,0,1,0,0,0,0,3,0,0,0,0
(Car),True,1,philadelphia,PA,fairfax,VA,155,175,1.1290322580645162,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,pittsburgh,PA,richmond,VA,331,335,1.012084592145015,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,state college,PA,salem,VA,341,450,1.3196480938416422,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,Titusville,PA,Charlottesville,VA,416,375,0.9014423076923077,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,turtle creek,PA,hampton,VA,407,250,0.6142506142506142,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,turtle creek,PA,hampton,VA,407,235,0.5773955773955773,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,wellsboro,PA,waynesboro,VA,349,350,1.002865329512894,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,wynnewood,PA,arlington,VA,143,175,1.2237762237762237,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,new hope,PA,lyndonville,VT,409,400,0.9779951100244498,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,allentown,PA,vancouver,WA,2842,1300,0.4574243490499648,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,ambler,PA,tulalip,WA,2860,900,0.3146853146853147,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,butler,PA,bellingham,WA,2603,1300,0.4994237418363427,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,cheltenham,PA,redmond,WA,2830,1100,0.38869257950530034,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,coraopolis,PA,kirkland,WA,2519,850,0.3374354902739182,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,easton,PA,seattle,WA,2785,900,0.3231597845601436,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,erie,PA,tukwila,WA,2554,1050,0.4111198120595145,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,exton,PA,bothell,WA,2802,1000,0.35688793718772305,0,0,0,1,0,0,0,0,0,0,0
"(Pickup, SUV)",True,2,lewistown,PA,quincy,WA,2526,2200,0.8709422011084719,0,0,0,0,0,1,1,0,0,0,0
(Pickup),True,1,limerick,PA,seattle,WA,2795,1200,0.4293381037567084,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,macungie,PA,lacey,WA,2838,800,0.28188865398167723,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,marsh run,PA,kenmore,WA,2732,950,0.34773060029282576,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,martinsburg,PA,bellingham,WA,2688,1155,0.4296875,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,newtown,PA,seattle,WA,2841,950,0.33438929954241464,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,orwigsburg,PA,port orchard,WA,2795,900,0.3220035778175313,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,philadelphia,PA,oak harbor,WA,2908,850,0.2922971114167813,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,philadelphia,PA,seattle,WA,2834,925,0.326393789696542,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,philadelphia,PA,seattle,WA,2843,1000,0.35174111853675694,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,pittsburgh,PA,seattle,WA,2521,846,0.3355811186037287,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,pittsburgh,PA,seattle,WA,2518,715,0.28395552025417,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,pottstown,PA,port townsend,WA,2880,1600,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,pottstown,PA,port townsend,WA,2898,1300,0.44858523119392685,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,stroudsburg,PA,everett,WA,2804,900,0.3209700427960057,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,waynesboro,PA,camas,WA,2724,1250,0.4588839941262849,0,0,0,0,0,1,0,0,0,0,0
"(Pickup, Van)",True,2,wexford,PA,maple valley,WA,2502,2000,0.7993605115907274,0,1,0,0,0,0,1,0,0,0,0
(SUV),False,1,adamsburg,PA,elk mound,WI,814,620,0.7616707616707616,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,adamsburg,PA,elk mound,WI,814,600,0.7371007371007371,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,bala cynwyd,PA,sheboygan falls,WI,903,700,0.7751937984496124,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,corry,PA,milwaukee,WI,557,500,0.8976660682226212,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,greensburg,PA,waupaca,WI,706,600,0.8498583569405099,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,huntingdon,PA,eau claire,WI,910,650,0.7142857142857143,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,new stanton,PA,onalaska,WI,773,450,0.5821474773609314,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,pittsburgh,PA,richland center,WI,673,350,0.5200594353640416,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phila,PA,morgantown,WV,318,200,0.6289308176100629,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,johnston,RI,sun city,AZ,2672,800,0.2994011976047904,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,warwick,RI,phoenix,AZ,2612,900,0.3445635528330781,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,cranston,RI,long beach,CA,2983,875,0.29332886356017435,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,cranston,RI,san diego,CA,3023,850,0.2811776381078399,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,newport,RI,san diego,CA,3011,1000,0.33211557622052473,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,providence,RI,azusa,CA,2951,1000,0.3388681802778719,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,providence,RI,san francisco,CA,3091,1100,0.35587188612099646,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,warwick,RI,carlsbad,CA,3005,1000,0.33277870216306155,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,johnston,RI,hartford,CT,72,80,1.1111111111111112,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,barrington,RI,anthony,FL,1224,575,0.46977124183006536,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,central falls,RI,miami,FL,1462,550,0.3761969904240766,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,cranston,RI,lake worth,FL,1412,450,0.31869688385269124,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,cranston,RI,wellington,FL,1410,650,0.46099290780141844,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,cranston,RI,riviera beach,FL,1399,600,0.42887776983559683,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,east greenwich,RI,riviera beach,FL,1393,600,0.43072505384063176,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,exeter,RI,juno beach,FL,1373,500,0.3641660597232338,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,galilee,RI,delray beach,FL,1408,675,0.4794034090909091,0,0,0,1,0,0,0,0,0,0,0
(2 Car),True,2,greenville,RI,riviera beach,FL,1392,1200.00,0.8620689655172413,0,0,0,2,0,0,0,0,0,0,0
(Pickup),True,1,johnston,RI,pompano beach,FL,1435,600,0.4181184668989547,0,0,0,0,0,0,1,0,0,0,0
(Pickup),True,1,Johnston,RI,Pompano Beach,FL,1435,600,0.4181184668989547,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,kingston,RI,tampa,FL,1306,500,0.38284839203675347,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,newport,RI,valrico,FL,1327,750,0.5651846269781462,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,no providence,RI,melbourne,FL,1299,650,0.5003849114703618,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,north kingstown,RI,melbourne,FL,1290,600.00,0.46511627906976744,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,north providence,RI,melbourne,FL,1299,550,0.42340261739799845,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,pawtucket,RI,miami,FL,1470,700,0.47619047619047616,0,1,0,0,0,0,0,0,0,0,0
(Car),True,1,portsmouth,RI,bonita springs,FL,1467,550,0.37491479209270623,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,portsmouth,RI,lake panasoffkee,FL,1261,500,0.3965107057890563,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,providence,RI,miami beach,FL,1473,1100,0.7467752885268161,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,providence,RI,stuart,FL,1371,700,0.5105762217359592,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,riverside,RI,miami,FL,1466,600,0.4092769440654843,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,smithfield,RI,boca raton,FL,1431,700,0.4891684136967156,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,warwick,RI,miami beach,FL,1465,602,0.4109215017064846,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,warwick,RI,palm city,FL,1367,625,0.45720555961960496,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,westerly,RI,naples,FL,1437,750,0.5219206680584552,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,westerly,RI,vero beach,FL,1305,600,0.45977011494252873,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,providence,RI,plainfield,IL,996,500,0.5020080321285141,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,north providence,RI,baton rouge,LA,1547,650,0.42016806722689076,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,riverside,RI,easthampton,MA,104,125,1.2019230769230769,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,tiverton,RI,danvers,MA,82,150,1.829268292682927,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,johnston,RI,laurel,MD,387,350,0.9043927648578811,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,johnston,RI,laurel,MD,387,375,0.9689922480620154,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,coventry,RI,detroit,MI,785,350,0.445859872611465,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,cranston,RI,grand rapids,MI,918,550,0.599128540305011,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,cranston,RI,carleton,MI,770,450,0.5844155844155844,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,warwick,RI,clarkston,MI,734,548,0.7465940054495913,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,providence,RI,saint louis,MO,1161,500,0.4306632213608958,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,pawtucket,RI,laurel springs,NC,767,600,0.7822685788787483,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,warwick,RI,newton,NC,814,550,0.6756756756756757,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,cranston,RI,hawthorne,NJ,190,235,1.236842105263158,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,pawtucket,RI,elizabeth,NJ,201,160,0.7960199004975125,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,pawtucket,RI,roselle,NJ,204,200,0.9803921568627451,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,providence,RI,elizabeth,NJ,197,250,1.2690355329949239,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,riverside,RI,linden,NJ,205,225,1.0975609756097562,0,0,0,0,0,0,1,0,0,0,0
(Car),False,1,riverside,RI,albuquerque,NM,2199,1100,0.5002273760800364,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,pawtucket,RI,reno,NV,2878,845,0.29360667129951357,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,providence,RI,bronx,NY,163,200,1.2269938650306749,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,cranston,RI,cleveland,OH,641,375,0.5850234009360374,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,cumberland,RI,toledo,OH,760,475,0.625,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,narragansett,RI,hatfield,PA,265,211,0.7962264150943397,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,riverside,RI,wilkes barre,PA,305,300,0.9836065573770492,0,1,0,0,0,0,0,0,0,0,0
(Car),True,1,saunderstown,RI,allentown,PA,265,200,0.7547169811320755,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,warwick,RI,mount carmel,PA,328,501,1.5274390243902438,0,1,0,0,0,0,0,0,0,0,0
(SUV),False,1,warwick,RI,philadelphia,PA,275,300,1.0909090909090908,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,warwick,RI,west chester,PA,298,275,0.9228187919463087,0,0,0,1,0,0,0,0,0,0,0
(Motorcycle),True,1,warwick,RI,williamsport,PA,362,1160,3.2044198895027622,0,0,0,0,0,0,0,0,1,0,0
(Car),True,1,providence,RI,riverside,RI,8,75,9.375,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,coventry,RI,chapin,SC,899,555,0.6173526140155728,0,0,0,1,0,0,0,0,0,0,0
(Motorcycle),True,1,pawtucket,RI,murrells inlet,SC,862,250,0.2900232018561485,0,0,0,0,0,0,0,0,1,0,0
(Car),True,1,riverside,RI,jackson,TN,1214,1300,1.0708401976935749,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,riverside,RI,jackson,TN,1209,800,0.6617038875103392,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,warwick,RI,austin,TX,1921,550,0.2863092139510672,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,warwick,RI,houston,TX,1825,700,0.3835616438356164,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,coventry,RI,salt lake city,UT,2335,950,0.4068522483940043,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,north kingstown,RI,salt lake city,UT,2348,900,0.3833049403747871,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,beaufort,SC,flagstaff,AZ,2025,650,0.32098765432098764,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,columbia,SC,kingman,AZ,2087,775,0.3713464302827024,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,columbia,SC,sierra vista,AZ,1953,700,0.35842293906810035,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,estill,SC,phoenix,AZ,2071,850,0.4104297440849831,0,0,0,1,0,0,0,0,0,0,0
(Pickup),False,1,fort jackson,SC,bisbee,AZ,1926,800,0.4153686396677051,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,greer,SC,phoenix,AZ,2012,900,0.44731610337972166,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,aiken,SC,san bernardino,CA,2307,900,0.39011703511053314,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,aiken,SC,elk grove,CA,2629,1050,0.399391403575504,0,0,0,0,0,0,1,0,0,0,0
(Pickup),True,1,aynor,SC,twentynine palms,CA,2365,901,0.38097251585623676,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,beaufort,SC,palmdale,CA,2444,675,0.27618657937806873,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,beaufort,SC,san marcos,CA,2443,775,0.3172329103561195,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,charleston,SC,newport beach,CA,2508,1000,0.39872408293460926,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,charleston,SC,carmichael,CA,2800,850,0.30357142857142855,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,columbia,SC,garden grove,CA,2405,700,0.2910602910602911,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,columbia,SC,encinitas,CA,2373,900,0.37926675094816686,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,fort mill,SC,santa monica,CA,2442,733,0.3001638001638002,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,goose creek,SC,san diego,CA,2460,800,0.3252032520325203,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,greenville,SC,lynwood,CA,2330,750,0.3218884120171674,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,greenville,SC,modesto,CA,2551,750,0.29400235201881614,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,greenville,SC,berkeley,CA,2624,1050,0.40015243902439024,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,greer,SC,sun valley,CA,2361,700,0.29648454044896233,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,kershaw,SC,yorba linda,CA,2433,900,0.36991368680641185,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,lexington,SC,hanford,CA,2482,600,0.24174053182917002,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,myrtle beach,SC,burbank,CA,2544,800,0.31446540880503143,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,myrtle beach,SC,poway,CA,2510,780,0.3107569721115538,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,north charleston,SC,santa clarita,CA,2497,650,0.2603123748498198,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,rock hill,SC,sunnyvale,CA,2681,750,0.27974636329727715,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,shaw afb,SC,rosamond,CA,2412,1300,0.538971807628524,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,summerville,SC,redding,CA,2934,825,0.28118609406952966,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,summerville,SC,riverside,CA,2456,750,0.30537459283387625,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,georgetown,SC,lyons,CO,1799,725,0.4030016675931073,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,greenville,SC,englewood,CO,1526,600,0.3931847968545216,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,simpsonville,SC,colo spgs,CO,1505,675,0.4485049833887043,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,conway,SC,ocean view,DE,477,325,0.6813417190775681,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,aiken,SC,naples,FL,608,250,0.41118421052631576,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,charleston,SC,naples,FL,594,275,0.46296296296296297,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,charleston,SC,saint petersburg,FL,453,300,0.6622516556291391,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,columbia,SC,fort lauderdale,FL,621,250,0.4025764895330113,0,0,0,0,0,1,0,0,0,0,0
(Travel Trailer),True,1,cottageville,SC,fort myers,FL,548,1000,1.8248175182481752,0,0,1,0,0,0,0,0,0,0,0
(SUV),True,1,darlington,SC,miami,FL,661,250,0.37821482602118,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,gaston,SC,jacksonville,FL,284,150,0.528169014084507,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,gaston,SC,hialeah,FL,622,200,0.3215434083601286,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,gaston,SC,fort pierce,FL,505,300,0.594059405940594,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,Greer,SC,Jacksonville,FL,397,175,0.44080604534005036,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,greer,SC,jacksonville,FL,396,150,0.3787878787878788,0,1,0,0,0,0,0,0,0,0,0
(Car),True,1,greer,SC,jacksonville,FL,390,175,0.44871794871794873,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,greer,SC,fort lauderdale,FL,722,275,0.3808864265927978,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,greer,SC,fort lauderdale,FL,722,250,0.3462603878116344,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,hardeeville,SC,tamarac,FL,475,300,0.631578947368421,0,0,0,0,0,1,0,0,0,0,0
(Van),True,1,ladson,SC,dania beach,FL,566,275,0.48586572438162545,0,1,0,0,0,0,0,0,0,0,0
(Van),True,1,ladson,SC,dania beach,FL,566,275,0.48586572438162545,0,1,0,0,0,0,0,0,0,0,0
(Van),True,1,ladson,SC,dania beach,FL,566,275,0.48586572438162545,0,1,0,0,0,0,0,0,0,0,0
(Van),True,1,ladson,SC,dania beach,FL,566,275,0.48586572438162545,0,1,0,0,0,0,0,0,0,0,0
(Van),True,1,ladson,SC,dania beach,FL,566,275,0.48586572438162545,0,1,0,0,0,0,0,0,0,0,0
(Van),True,1,ladson,SC,dania beach,FL,566,275,0.48586572438162545,0,1,0,0,0,0,0,0,0,0,0
(Van),True,1,ladson,SC,orlando,FL,383,175,0.45691906005221933,0,1,0,0,0,0,0,0,0,0,0
(Boat),True,1,lexington,SC,orlando,FL,437,300,0.6864988558352403,0,0,0,0,0,0,0,0,0,0,1
(Car),True,1,Moncks Corner,SC,Davie,FL,594,250,0.4208754208754209,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,myrtle beach,SC,opa locka,FL,696,350,0.5028735632183908,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,myrtle beach,SC,naples,FL,701,650,0.927246790299572,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,north charleston,SC,lehigh acres,FL,561,250,0.44563279857397503,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,north charleston,SC,melbourne,FL,400,200,0.5,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,ravenel,SC,davie,FL,552,250,0.4528985507246377,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,spartanburg,SC,jacksonville,FL,374,200,0.5347593582887701,0,0,0,0,0,1,0,0,0,0,0
(Motorcycle),True,1,williamston,SC,miami,FL,732,150,0.20491803278688525,0,0,0,0,0,0,0,0,1,0,0
(Car),True,1,Darlington,SC,Lawrenceville,GA,283,170,0.6007067137809188,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,darlington,SC,fayetteville,GA,307,150,0.48859934853420195,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,gaston,SC,norcross,GA,230,140,0.6086956521739131,0,0,0,0,0,1,0,0,0,0,0
(Car),False,1,gaston,SC,savannah,GA,168,100,0.5952380952380952,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,gaston,SC,savannah,GA,155,85,0.5483870967741935,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,gaston,SC,savannah,GA,155,100,0.6451612903225806,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,greenville,SC,stockbridge,GA,168,110,0.6547619047619048,0,0,0,1,0,0,0,0,0,0,0
"(Car, Pickup, 3 SUV)",True,5,greenville,SC,savannah,GA,263,625,2.376425855513308,0,0,0,1,0,3,1,0,0,0,0
"(Car, 2 SUV)",False,3,greer,SC,carnesville,GA,81,180,2.2222222222222223,0,0,0,1,0,2,0,0,0,0,0
(SUV),False,1,greer,SC,rincon,GA,260,150,0.5769230769230769,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,greer,SC,savannah,GA,258,140,0.5426356589147286,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,port royal,SC,griffin,GA,255,175,0.6862745098039216,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,ravenel,SC,stone mountain,GA,310,130,0.41935483870967744,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,spartanburg,SC,port wentworth,GA,240,150,0.625,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,williamston,SC,stockbridge,GA,144,100,0.6944444444444444,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,north augusta,SC,mountain home,ID,2339,1000,0.4275331338178709,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,charleston,SC,evanston,IL,926,650,0.7019438444924406,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,clemson,SC,libertyville,IL,769,400,0.5201560468140443,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,conway,SC,fort wayne,IN,758,350,0.46174142480211083,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,myrtle beach,SC,fishers,IN,778,550,0.7069408740359897,0,0,0,0,0,0,1,0,0,0,0
(SUV),False,1,williamston,SC,lexington,KY,347,250,0.7204610951008645,0,0,0,0,0,1,0,0,0,0,0
(Car),False,1,north charleston,SC,alexandria,LA,878,400,0.45558086560364464,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,gaston,SC,baltimore,MD,536,170,0.31716417910447764,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,charleston,SC,auburn hills,MI,853,300,0.3516998827667057,0,1,0,0,0,0,0,0,0,0,0
(SUV),False,1,orangeburg,SC,detroit,MI,798,450,0.5639097744360902,0,0,0,0,0,1,0,0,0,0,0
